clients,duration,failed_transactions,initial_connection_time,jobs,latency_avg,num_clients,num_threads,run_number,scaling_factor,test_type,threshold,tps,transaction_type,transactions_processed,version
1000,3,0,465.787,2,2.59,1000,2,0,1,listen_unique,1,386030.577541,listen_unique.sql,993408,optimize_listen_notify_v4
1000,3,0,475.205,2,9779.716,1000,2,9,1,listen_notify_unique,,102.252457,listen_notify_unique.sql,1786,master
8,3,0,2.739,8,0.027,8,8,6,1,listen_common,16,301441.309442,listen_common.sql,903586,optimize_listen_notify_v4
4,3,0,1.79,4,0.033,4,4,7,1,listen_unlisten_common,,120644.080417,listen_unlisten_common.sql,362936,master
1000,3,0,232.769,8,8691.307,1000,8,2,1,listen_notify_common,8,115.057492,listen_notify_common.sql,1918,optimize_listen_notify_v4
1,3,0,0.993,1,0.01,1,1,0,1,listen_common,,104852.797509,listen_common.sql,314578,master
8,3,0,2.337,8,0.026,8,8,9,1,listen_common,8,302333.408272,listen_common.sql,906401,optimize_listen_notify_v4
1000,3,0,233.512,8,9117.063,1000,8,3,1,listen_notify_common,8,109.684451,listen_notify_common.sql,1886,optimize_listen_notify_v4
8,3,0,2.784,8,0.028,8,8,8,1,listen_common,8,290810.075517,listen_common.sql,871814,optimize_listen_notify_v4
1,3,0,0.989,1,0.009,1,1,1,1,listen_common,,105394.656944,listen_common.sql,316587,master
4,3,0,1.694,4,0.033,4,4,6,1,listen_unlisten_common,,120452.05545,listen_unlisten_common.sql,362367,master
8,3,0,2.376,8,0.027,8,8,7,1,listen_common,16,300076.448526,listen_common.sql,901228,optimize_listen_notify_v4
1000,3,0,472.215,2,2.596,1000,2,1,1,listen_unique,1,385205.981399,listen_unique.sql,986927,optimize_listen_notify_v4
1000,3,0,871.899,1,3.501,1000,1,1,1,listen_unique,16,285643.77002,listen_unique.sql,650440,optimize_listen_notify_v4
1000,3,0,464.257,2,9833.137,1000,2,8,1,listen_notify_unique,,101.696943,listen_notify_unique.sql,1654,master
1000,3,0,276.519,4,2.291,1000,4,6,1,listen_unique,16,436578.545147,listen_unique.sql,1222237,optimize_listen_notify_v4
1000,3,0,232.294,32,19.409,1000,32,0,1,listen_unlisten_common,8,51522.952184,listen_unlisten_common.sql,153755,optimize_listen_notify_v4
1000,3,0,239.759,16,19.348,1000,16,2,1,listen_unlisten_common,1,51683.701557,listen_unlisten_common.sql,154061,optimize_listen_notify_v4
1,3,0,1.003,1,0.009,1,1,8,1,listen_common,1,105880.017807,listen_common.sql,318462,optimize_listen_notify_v4
16,3,0,4.874,16,0.216,16,16,8,1,listen_unlisten_unique,16,74157.69903,listen_unlisten_unique.sql,222387,optimize_listen_notify_v4
1000,3,0,231.513,8,2.014,1000,8,8,1,listen_common,,496496.799148,listen_common.sql,1459855,master
32,3,0,7.61,32,1.243,32,32,9,1,listen_notify_common,16,25739.455355,listen_notify_common.sql,77592,optimize_listen_notify_v4
2,3,0,1.191,2,0.011,2,2,8,1,listen_unique,1,176987.942118,listen_unique.sql,532613,optimize_listen_notify_v4
1000,3,0,261.081,4,2.163,1000,4,9,1,listen_unique,8,462263.638662,listen_unique.sql,1285441,optimize_listen_notify_v4
16,3,0,4.153,16,0.114,16,16,7,1,listen_unlisten_unique,8,140068.698054,listen_unlisten_unique.sql,420218,optimize_listen_notify_v4
4,3,0,1.626,4,0.017,4,4,4,1,listen_unique,16,241245.374295,listen_unique.sql,725386,optimize_listen_notify_v4
32,3,0,7.161,32,0.228,32,32,9,1,listen_unlisten_unique,1,140202.076675,listen_unlisten_unique.sql,420294,optimize_listen_notify_v4
32,3,0,7.084,32,1.179,32,32,6,1,listen_notify_common,8,27145.134984,listen_notify_common.sql,81802,optimize_listen_notify_v4
16,3,0,3.801,16,0.402,16,16,8,1,listen_notify_common,1,39842.564029,listen_notify_common.sql,120128,optimize_listen_notify_v4
1000,3,0,240.073,16,351.987,1000,16,2,1,listen_notify_unique,16,2841.017484,listen_notify_unique.sql,8563,optimize_listen_notify_v4
1000,3,0,456.412,2,14.513,1000,2,9,1,listen_unlisten_common,16,68902.162088,listen_unlisten_common.sql,190697,optimize_listen_notify_v4
2,3,0,1.172,2,0.058,2,2,5,1,listen_unlisten_common,,34218.87143,listen_unlisten_common.sql,102857,master
8,3,0,2.344,8,0.135,8,8,0,1,listen_notify_common,8,59224.771228,listen_notify_common.sql,178531,optimize_listen_notify_v4
1000,3,0,885.759,1,7.421,1000,1,9,1,listen_unlisten_common,1,134761.254556,listen_unlisten_common.sql,302204,optimize_listen_notify_v4
1000,3,0,224.292,8,19.057,1000,8,6,1,listen_unlisten_common,,52474.281802,listen_unlisten_common.sql,156985,master
1000,3,0,878.751,1,324.745,1000,1,6,1,listen_notify_unique,8,3079.3403,listen_notify_unique.sql,7326,optimize_listen_notify_v4
1000,3,0,220.784,8,2.049,1000,8,4,1,listen_common,16,488158.431239,listen_common.sql,1416317,optimize_listen_notify_v4
1000,3,0,460.674,2,15.127,1000,2,6,1,listen_unlisten_common,8,66108.95625,listen_unlisten_common.sql,182949,optimize_listen_notify_v4
1000,3,0,861.116,1,324.888,1000,1,9,1,listen_notify_unique,16,3077.987631,listen_notify_unique.sql,7473,optimize_listen_notify_v4
1000,3,0,465.228,2,350.24,1000,2,9,1,listen_notify_unique,1,2855.18734,listen_notify_unique.sql,7997,optimize_listen_notify_v4
1,3,0,1.196,1,0.016,1,1,0,1,listen_notify_common,1,63200.677538,listen_notify_common.sql,190067,optimize_listen_notify_v4
4,3,0,1.553,4,0.016,4,4,8,1,listen_common,,242522.309895,listen_common.sql,727516,master
4,3,0,1.649,4,0.029,4,4,3,1,listen_notify_unique,8,140069.949913,listen_notify_unique.sql,421552,optimize_listen_notify_v4
32,3,0,7.045,32,0.115,32,32,1,1,listen_common,16,279419.764641,listen_common.sql,839807,optimize_listen_notify_v4
2,3,0,1.234,2,0.018,2,2,0,1,listen_notify_unique,1,108210.349275,listen_notify_unique.sql,325553,optimize_listen_notify_v4
1000,3,0,240.446,32,2.404,1000,32,7,1,listen_unique,1,415957.570316,listen_unique.sql,1221746,optimize_listen_notify_v4
1000,3,0,235.477,16,1.76,1000,16,5,1,listen_unique,8,568146.955066,listen_unique.sql,1852246,optimize_listen_notify_v4
1000,3,0,870.834,1,10491.174,1000,1,0,1,listen_notify_unique,,95.318217,listen_notify_unique.sql,1592,master
1000,3,0,267.883,4,351.394,1000,4,1,1,listen_notify_unique,8,2845.80472,listen_notify_unique.sql,8513,optimize_listen_notify_v4
32,3,0,7.658,32,0.112,32,32,2,1,listen_unique,,284478.89311,listen_unique.sql,854580,master
2,3,0,1.173,2,0.023,2,2,0,1,listen_unlisten_common,16,87611.817496,listen_unlisten_common.sql,263333,optimize_listen_notify_v4
8,3,0,2.621,8,0.054,8,8,1,1,listen_unlisten_unique,,147306.450803,listen_unlisten_unique.sql,442707,master
1,3,0,1.0,1,0.04,1,1,0,1,listen_unlisten_unique,16,25034.207976,listen_unlisten_unique.sql,75140,optimize_listen_notify_v4
16,3,0,4.605,16,0.056,16,16,0,1,listen_common,1,285843.23419,listen_common.sql,857239,optimize_listen_notify_v4
1000,3,0,249.954,32,339.01,1000,32,2,1,listen_notify_unique,8,2949.767885,listen_notify_unique.sql,8843,optimize_listen_notify_v4
4,3,0,1.555,4,0.017,4,4,9,1,listen_unique,,240953.487329,listen_unique.sql,724917,master
1000,3,0,246.673,16,336.739,1000,16,0,1,listen_notify_unique,1,2969.658657,listen_notify_unique.sql,8963,optimize_listen_notify_v4
2,3,0,1.373,2,0.012,2,2,5,1,listen_unique,8,172717.797736,listen_unique.sql,518361,optimize_listen_notify_v4
4,3,0,2.067,4,0.017,4,4,6,1,listen_unique,1,241013.12326,listen_unique.sql,724531,optimize_listen_notify_v4
1,3,0,1.123,1,0.01,1,1,5,1,listen_common,8,104569.982795,listen_common.sql,314647,optimize_listen_notify_v4
16,3,0,3.879,16,0.402,16,16,5,1,listen_notify_common,8,39784.487018,listen_notify_common.sql,119985,optimize_listen_notify_v4
1000,3,0,879.979,1,10020.119,1000,1,1,1,listen_notify_common,,99.799213,listen_notify_common.sql,1755,master
32,3,0,7.036,32,0.112,32,32,3,1,listen_common,,284722.506295,listen_common.sql,856121,master
32,3,0,7.314,32,0.224,32,32,4,1,listen_unlisten_unique,8,142891.235507,listen_unlisten_unique.sql,429305,optimize_listen_notify_v4
1000,3,0,257.597,4,2.143,1000,4,4,1,listen_unique,1,466668.569372,listen_unique.sql,1291733,optimize_listen_notify_v4
8,3,0,2.255,8,0.057,8,8,0,1,listen_unlisten_common,,140355.46749,listen_unlisten_common.sql,422171,master
1000,3,0,235.52,16,19.47,1000,16,0,1,listen_unlisten_common,16,51361.630423,listen_unlisten_common.sql,152616,optimize_listen_notify_v4
1000,3,0,228.168,8,18.56,1000,8,1,1,listen_unlisten_unique,8,53880.10697,listen_unlisten_unique.sql,161363,optimize_listen_notify_v4
2,3,0,1.434,2,0.023,2,2,4,1,listen_unlisten_unique,,87819.211778,listen_unlisten_unique.sql,263809,master
1000,3,0,466.353,2,2.569,1000,2,3,1,listen_unique,16,389204.85439,listen_unique.sql,1002134,optimize_listen_notify_v4
1000,3,0,865.092,1,3.191,1000,1,3,1,listen_unique,1,313414.398676,listen_unique.sql,681739,optimize_listen_notify_v4
1000,3,0,251.721,8,18.512,1000,8,7,1,listen_unlisten_unique,,54019.758905,listen_unlisten_unique.sql,160324,master
8,3,0,2.37,8,0.026,8,8,5,1,listen_common,1,304019.569434,listen_common.sql,913359,optimize_listen_notify_v4
1,3,0,0.929,1,0.019,1,1,2,1,listen_unlisten_unique,1,51296.964212,listen_unlisten_unique.sql,154172,optimize_listen_notify_v4
16,3,0,4.397,16,0.056,16,16,2,1,listen_common,16,284094.940125,listen_common.sql,853732,optimize_listen_notify_v4
1000,3,0,232.67,16,1.887,1000,16,8,1,listen_unique,1,529872.132262,listen_unique.sql,1512112,optimize_listen_notify_v4
4,3,0,1.863,4,0.034,4,4,1,1,listen_unlisten_common,8,119341.153248,listen_unlisten_common.sql,358882,optimize_listen_notify_v4
1000,3,0,240.977,8,2.053,1000,8,9,1,listen_unique,,487140.17114,listen_unique.sql,1419809,master
2,3,0,1.193,2,0.023,2,2,2,1,listen_unlisten_common,1,87110.576503,listen_unlisten_common.sql,261288,optimize_listen_notify_v4
1000,3,0,266.622,4,16.567,1000,4,3,1,listen_unlisten_common,8,60359.44836,listen_unlisten_common.sql,178159,optimize_listen_notify_v4
1000,3,0,250.611,32,1.846,1000,32,5,1,listen_unique,16,541629.625582,listen_unique.sql,1546319,optimize_listen_notify_v4
2,3,0,1.436,2,0.018,2,2,2,1,listen_notify_unique,16,108791.066794,listen_notify_unique.sql,327508,optimize_listen_notify_v4
32,3,0,6.873,32,0.111,32,32,3,1,listen_common,1,288024.557494,listen_common.sql,864631,optimize_listen_notify_v4
1,3,0,1.115,1,0.016,1,1,2,1,listen_notify_common,16,62530.820334,listen_notify_common.sql,188052,optimize_listen_notify_v4
1,3,0,1.059,1,0.009,1,1,0,1,listen_unique,,105875.871296,listen_unique.sql,318431,master
8,3,0,2.482,8,0.056,8,8,2,1,listen_unlisten_unique,8,142541.709765,listen_unlisten_unique.sql,427619,optimize_listen_notify_v4
1000,3,0,847.795,1,7.248,1000,1,4,1,listen_unlisten_common,8,137963.601662,listen_unlisten_common.sql,321811,optimize_listen_notify_v4
4,3,0,1.877,4,0.033,4,4,7,1,listen_unlisten_unique,,120182.012759,listen_unlisten_unique.sql,361498,master
1000,3,0,233.256,8,2.172,1000,8,6,1,listen_common,1,460508.877883,listen_common.sql,1352393,optimize_listen_notify_v4
1000,3,0,459.182,2,355.448,1000,2,4,1,listen_notify_unique,8,2813.350303,listen_notify_unique.sql,7918,optimize_listen_notify_v4
1000,3,0,466.885,2,9741.174,1000,2,9,1,listen_notify_common,,102.657031,listen_notify_common.sql,1914,master
1000,3,0,477.561,2,323.516,1000,2,6,1,listen_notify_unique,8,3091.038911,listen_notify_unique.sql,8563,optimize_listen_notify_v4
1000,3,0,862.082,1,7.443,1000,1,9,1,listen_unlisten_common,16,134347.491221,listen_unlisten_common.sql,308748,optimize_listen_notify_v4
1000,3,0,476.596,2,14.599,1000,2,9,1,listen_unlisten_common,1,68496.729169,listen_unlisten_common.sql,188004,optimize_listen_notify_v4
1000,3,0,469.596,2,333.886,1000,2,9,1,listen_notify_unique,16,2995.035842,listen_notify_unique.sql,8329,optimize_listen_notify_v4
1000,3,0,841.284,1,334.5,1000,1,9,1,listen_notify_unique,1,2989.540317,listen_notify_unique.sql,7256,optimize_listen_notify_v4
8,3,0,2.465,8,0.056,8,8,0,1,listen_unlisten_unique,8,142098.646263,listen_unlisten_unique.sql,427355,optimize_listen_notify_v4
1,3,0,1.032,1,0.01,1,1,2,1,listen_unique,,102696.876006,listen_unique.sql,308775,master
1000,3,0,239.582,8,1.997,1000,8,4,1,listen_common,1,500843.839354,listen_common.sql,1456819,optimize_listen_notify_v4
4,3,0,1.567,4,0.033,4,4,5,1,listen_unlisten_unique,,120769.681777,listen_unlisten_unique.sql,362735,master
1000,3,0,822.465,1,7.41,1000,1,6,1,listen_unlisten_common,8,134956.850762,listen_unlisten_common.sql,317725,optimize_listen_notify_v4
2,3,0,1.203,2,0.018,2,2,0,1,listen_notify_unique,16,108410.524538,listen_notify_unique.sql,325491,optimize_listen_notify_v4
32,3,0,7.358,32,0.116,32,32,1,1,listen_common,1,275675.574831,listen_common.sql,827486,optimize_listen_notify_v4
1000,3,0,231.144,32,1.866,1000,32,7,1,listen_unique,16,535782.807942,listen_unique.sql,1551814,optimize_listen_notify_v4
1000,3,0,266.963,4,16.456,1000,4,1,1,listen_unlisten_common,8,60769.207386,listen_unlisten_common.sql,179920,optimize_listen_notify_v4
1,3,0,1.055,1,0.016,1,1,0,1,listen_notify_common,16,61315.205123,listen_notify_common.sql,184647,optimize_listen_notify_v4
1000,3,0,238.884,32,1.927,1000,32,8,1,listen_unique,8,519006.647917,listen_unique.sql,1503405,optimize_listen_notify_v4
4,3,0,1.583,4,0.033,4,4,3,1,listen_unlisten_common,8,120973.630669,listen_unlisten_common.sql,362820,optimize_listen_notify_v4
16,3,0,3.953,16,0.057,16,16,0,1,listen_common,16,279240.881899,listen_common.sql,838946,optimize_listen_notify_v4
1,3,0,1.003,1,0.019,1,1,0,1,listen_unlisten_unique,1,52505.821019,listen_unlisten_unique.sql,157535,optimize_listen_notify_v4
2,3,0,1.191,2,0.011,2,2,8,1,listen_unique,,176896.56307,listen_unique.sql,532260,master
2,3,0,1.617,2,0.024,2,2,0,1,listen_unlisten_common,1,84731.357071,listen_unlisten_common.sql,254912,optimize_listen_notify_v4
1000,3,0,878.095,1,3.301,1000,1,1,1,listen_unique,1,302974.849099,listen_unique.sql,662413,optimize_listen_notify_v4
1000,3,0,471.284,2,2.584,1000,2,1,1,listen_unique,16,387063.655031,listen_unique.sql,998673,optimize_listen_notify_v4
2,3,0,1.282,2,0.023,2,2,6,1,listen_unlisten_unique,,88234.560813,listen_unlisten_unique.sql,265422,master
1000,3,0,221.203,8,17.979,1000,8,3,1,listen_unlisten_unique,8,55619.697823,listen_unlisten_unique.sql,167597,optimize_listen_notify_v4
1000,3,0,246.862,8,18.69,1000,8,5,1,listen_unlisten_unique,,53505.38596,listen_unlisten_unique.sql,158908,master
8,3,0,2.411,8,0.027,8,8,7,1,listen_common,1,300977.048812,listen_common.sql,905258,optimize_listen_notify_v4
2,3,0,1.188,2,0.011,2,2,8,1,listen_unique,16,177630.072119,listen_unique.sql,534353,optimize_listen_notify_v4
32,3,0,7.066,32,1.253,32,32,9,1,listen_notify_common,1,25536.977277,listen_notify_common.sql,77148,optimize_listen_notify_v4
32,3,0,7.484,32,0.113,32,32,1,1,listen_common,,282899.906754,listen_common.sql,848887,master
1000,3,0,883.522,1,9911.467,1000,1,3,1,listen_notify_common,,100.893236,listen_notify_common.sql,1740,master
16,3,0,3.938,16,0.401,16,16,7,1,listen_notify_common,8,39869.034001,listen_notify_common.sql,120247,optimize_listen_notify_v4
1000,3,0,223.421,16,19.07,1000,16,2,1,listen_unlisten_common,16,52438.284376,listen_unlisten_common.sql,157018,optimize_listen_notify_v4
8,3,0,2.263,8,0.055,8,8,2,1,listen_unlisten_common,,146675.9268,listen_unlisten_common.sql,441183,master
16,3,0,3.768,16,0.113,16,16,8,1,listen_unlisten_unique,1,141301.486434,listen_unlisten_unique.sql,423505,optimize_listen_notify_v4
1,3,0,1.019,1,0.01,1,1,8,1,listen_common,16,104246.918192,listen_common.sql,313682,optimize_listen_notify_v4
1000,3,0,258.071,4,2.395,1000,4,6,1,listen_unique,1,417544.228197,listen_unique.sql,1200524,optimize_listen_notify_v4
32,3,0,7.012,32,0.237,32,32,6,1,listen_unlisten_unique,8,135265.766401,listen_unlisten_unique.sql,406439,optimize_listen_notify_v4
2,3,0,1.255,2,0.011,2,2,7,1,listen_unique,8,177935.21035,listen_unique.sql,534951,optimize_listen_notify_v4
16,3,0,4.14,16,0.401,16,16,8,1,listen_notify_common,16,39938.604549,listen_notify_common.sql,120215,optimize_listen_notify_v4
1000,3,0,227.899,16,336.391,1000,16,2,1,listen_notify_unique,1,2972.732808,listen_notify_unique.sql,9076,optimize_listen_notify_v4
1000,3,0,215.139,32,356.871,1000,32,0,1,listen_notify_unique,8,2802.132412,listen_notify_unique.sql,8594,optimize_listen_notify_v4
1,3,0,1.03,1,0.01,1,1,7,1,listen_common,8,104862.871016,listen_common.sql,315218,optimize_listen_notify_v4
4,3,0,1.672,4,0.017,4,4,4,1,listen_unique,1,240743.796556,listen_unique.sql,722170,optimize_listen_notify_v4
32,3,0,7.185,32,0.226,32,32,9,1,listen_unlisten_unique,16,141625.169639,listen_unlisten_unique.sql,425361,optimize_listen_notify_v4
2,3,0,1.176,2,0.023,2,2,2,1,listen_unlisten_common,16,87117.2716,listen_unlisten_common.sql,261947,optimize_listen_notify_v4
1000,3,0,261.541,4,349.15,1000,4,3,1,listen_notify_unique,8,2864.099669,listen_notify_unique.sql,8608,optimize_listen_notify_v4
32,3,0,7.81,32,0.111,32,32,0,1,listen_unique,,287730.902181,listen_unique.sql,863683,master
1000,3,0,868.163,1,9888.18,1000,1,2,1,listen_notify_unique,,101.130844,listen_notify_unique.sql,1766,master
16,3,0,4.348,16,0.057,16,16,2,1,listen_common,1,282847.82621,listen_common.sql,849803,optimize_listen_notify_v4
1,3,0,1.361,1,0.019,1,1,2,1,listen_unlisten_unique,16,52460.940087,listen_unlisten_unique.sql,157635,optimize_listen_notify_v4
8,3,0,2.99,8,0.055,8,8,3,1,listen_unlisten_unique,,145292.980564,listen_unlisten_unique.sql,436922,master
1000,3,0,226.99,16,1.857,1000,16,8,1,listen_unique,16,538557.426465,listen_unique.sql,1560098,optimize_listen_notify_v4
4,3,0,1.68,4,0.028,4,4,1,1,listen_notify_unique,8,140678.292172,listen_notify_unique.sql,423392,optimize_listen_notify_v4
1,3,0,0.987,1,0.016,1,1,2,1,listen_notify_common,1,61940.870807,listen_notify_common.sql,185932,optimize_listen_notify_v4
1000,3,0,229.015,16,1.877,1000,16,7,1,listen_unique,8,532698.934095,listen_unique.sql,1545814,optimize_listen_notify_v4
1000,3,0,226.54,32,1.921,1000,32,5,1,listen_unique,1,520617.248334,listen_unique.sql,1501406,optimize_listen_notify_v4
32,3,0,7.304,32,0.113,32,32,3,1,listen_common,16,283247.722438,listen_common.sql,853109,optimize_listen_notify_v4
2,3,0,1.241,2,0.018,2,2,2,1,listen_notify_unique,1,109423.233495,listen_notify_unique.sql,329410,optimize_listen_notify_v4
1000,3,0,471.98,2,14.788,1000,2,4,1,listen_unlisten_common,8,67622.718348,listen_unlisten_common.sql,185976,optimize_listen_notify_v4
1000,3,0,229.574,8,1.908,1000,8,6,1,listen_common,16,524164.455899,listen_common.sql,1539742,optimize_listen_notify_v4
8,3,0,2.765,8,0.133,8,8,2,1,listen_notify_common,8,59925.68134,listen_notify_common.sql,180635,optimize_listen_notify_v4
2,3,0,1.207,2,0.023,2,2,7,1,listen_unlisten_common,,88662.758309,listen_unlisten_common.sql,266584,master
1000,3,0,219.439,8,2.375,1000,8,9,1,listen_common,8,420967.556225,listen_common.sql,1224803,optimize_listen_notify_v4
1000,3,0,862.375,1,334.742,1000,1,4,1,listen_notify_unique,8,2987.378712,listen_notify_unique.sql,7133,optimize_listen_notify_v4
1000,3,0,232.726,8,18.416,1000,8,4,1,listen_unlisten_common,,54300.965478,listen_unlisten_common.sql,162468,master
4,3,0,1.837,4,0.017,4,4,6,1,listen_unique,16,240964.840665,listen_unique.sql,724882,optimize_listen_notify_v4
16,3,0,3.981,16,0.114,16,16,5,1,listen_unlisten_unique,8,140131.388594,listen_unlisten_unique.sql,420388,optimize_listen_notify_v4
1000,3,0,242.582,16,346.084,1000,16,0,1,listen_notify_unique,16,2889.468107,listen_notify_unique.sql,8679,optimize_listen_notify_v4
32,3,0,6.807,32,1.358,32,32,4,1,listen_notify_common,8,23570.784043,listen_notify_common.sql,71182,optimize_listen_notify_v4
1000,3,0,232.338,16,18.948,1000,16,0,1,listen_unlisten_common,1,52776.902103,listen_unlisten_common.sql,157539,optimize_listen_notify_v4
1000,3,0,233.683,32,18.598,1000,32,2,1,listen_unlisten_common,8,53768.871413,listen_unlisten_common.sql,160974,optimize_listen_notify_v4
4,3,0,1.582,4,0.017,4,4,9,1,listen_unique,8,241553.667199,listen_unique.sql,726713,optimize_listen_notify_v4
